Company,Category,Segment,HQ,Sales_Rs_Cr,Employees,Total_Logistics_Spend_Rs_Cr,Key_Locations,tier0_score,original_tier,website_url,linkedin_url,has_trigger_news,trigger_news_count,total_contacts,dm_contact_count,best_contact,has_stated_priorities,priority_signals,priority_signal_count,has_it_hiring,it_hiring_summary,final_score,final_tier
Toshiba T&D India,Auto & Engineering,Power Industrial Equipment,Hyderabad,4500.0,,0.0,,40,E,,https://www.linkedin.com/company/toshiba-tandd,False,0,0,0,,False,,0,False,,40,D
Atlas Copco India,Auto & Engineering,Power Industrial Equipment,Pune,0.35,,0.0,,40,E,https://www.atlascopco.com,https://www.linkedin.com/company/atlas-copco,False,0,0,0,,False,,0,False,,40,D
Knauf India,Building & Construction,Gypsum Plaster,Mumbai,1200.0,600.0,30.0,"Bhuj (GJ), Raipur (CG)",40,E,https://www.knauf.com,https://www.linkedin.com/company/knauf,False,0,0,0,,False,,0,False,,40,D
Nuvoco (RMC),Building & Construction,Stone Aggregates,Mumbai,2000.0,1200.0,50.0,Pan-India,40,E,https://www.nuvocormc.com,https://www.linkedin.com/company/nuvoco-rmc,False,0,0,0,,False,,0,False,,40,D
Kalpataru O&G,Energy & Fuel,Oil Gas Services,Mumbai,3500.0,1500.0,52.0,Pan-India,40,E,,https://www.linkedin.com/company/kalpataru-oandg,False,0,0,0,,False,,0,False,,40,D
Shadowfax,General,General Cargo,Bangalore,1500.0,10000.0,58.0,Pan-India,40,E,https://www.shadowfax.in,https://www.linkedin.com/company/shadowfax,False,0,0,0,,False,,0,False,,40,D
Dalmia Cement (Fuel),Energy & Fuel,Coal Fuel,Delhi,6000.0,1500.0,39.0,Pan-India,40,E,,https://www.linkedin.com/company/dalmia-cement-fuel,False,0,0,0,,False,,0,False,,40,D
L&T (Pipelines),Steel & Metals,Steel Pipes Tubes,Mumbai,0.0,0.0,60.0,Pan-India,40,E,,https://www.linkedin.com/company/landt-pipelines,False,0,0,0,,False,,0,False,,40,D
Maruti (Scrap Buyer),Steel & Metals,Metal Scrap,Gurugram,0.0,0.0,23.0,"Gurgaon, Manesar",40,E,,https://www.linkedin.com/company/maruti-scrap-buyer,False,0,0,0,,False,,0,False,,40,D
Punj Lloyd,Energy & Fuel,Oil Gas Services,Delhi,2000.0,1500.0,36.0,Pan-India,40,E,https://www.punjlloyd.com,https://www.linkedin.com/company/punj-lloyd,False,0,0,0,,False,,0,False,,40,D
Halliburton India,Energy & Fuel,Oil Gas Services,Mumbai,3000.0,1200.0,52.0,Pan-India,40,E,https://www.halliburton.com,https://www.linkedin.com/company/halliburton,False,0,0,0,,False,,0,False,,40,D
Tata Power Renewable,Auto & Engineering,Power Industrial Equipment,Mumbai,6000.0,,0.0,,40,E,https://www.tatapowerrenewable.com,https://www.linkedin.com/company/tata-power-renewable,False,0,0,0,,False,,0,False,,40,D
Ashok Leyland (Power Solutions),Auto & Engineering,Power Industrial Equipment,Chennai,0.8001,,0.0,,40,E,,https://www.linkedin.com/company/ashok-leyland-power-solutions,False,0,0,0,,False,,0,False,,40,D
Greaves Electric,Auto & Engineering,Auto Components Batteries,Chennai,2000.0,,0.0,,40,E,https://www.greaveselectric.com,https://www.linkedin.com/company/greaves-electric,False,0,0,0,,False,,0,False,,40,D
Grasim (Liva),Chemicals & Petrochemicals,Synthetic Fibres,Mumbai,0.0,0.0,0.0,,40,E,,https://www.linkedin.com/company/grasim-liva,False,0,0,0,,False,,0,False,,40,D
Carrier India,FMCG & Consumer,Consumer Durables,,,,0.0,,40,E,https://www.carrier.com,https://www.linkedin.com/company/carrier,False,0,0,0,,False,,0,False,,40,D
IndiaMART,E-commerce & Retail,Ecommerce Retail,Noida,3500.0,4500.0,3.0,"Delhi, Mumbai",40,E,https://www.indiamart.com,https://www.linkedin.com/company/indiamart,False,0,0,0,,False,,0,False,,40,D
Garden Reach,Steel & Metals,Steel Flats Longs,Kolkata,0.0,0.0,27.0,Kolkata,40,E,https://www.gardenreach.com,https://www.linkedin.com/company/garden-reach,False,0,0,0,,False,,0,False,,40,D
DLF (Buyer),Chemicals & Petrochemicals,Adhesives Sealants,Gurugram,0.0,0.0,12.0,NCR,40,E,,https://www.linkedin.com/company/dlf-buyer,False,0,0,0,,False,,0,False,,40,D
Lifestyle (Dubai),E-commerce & Retail,Ecommerce Retail,Bangalore,4000.0,8000.0,7.0,Pan-India,40,E,https://www.lifestyledubai.com,https://www.linkedin.com/company/lifestyle-dubai,False,0,0,0,,False,,0,False,,40,D
United Spirits,FMCG & Consumer,Beverages,,,,0.0,,40,E,https://www.unitedspirits.com,https://www.linkedin.com/company/united-spirits,False,0,0,0,,False,digital_transformation,1,False,,40,D
FirstCry,E-commerce & Retail,Ecommerce Retail,Pune,4500.0,5000.0,6.0,Pan-India,40,E,https://www.firstcry.com,https://www.linkedin.com/company/firstcry,False,0,0,0,,False,,0,False,,40,D
Jumbotail,E-commerce & Retail,Ecommerce Retail,Bangalore,2500.0,1500.0,5.0,South India,40,E,https://www.jumbotail.com,https://www.linkedin.com/company/jumbotail,False,0,0,0,,False,,0,False,,40,D
Pepperfry,E-commerce & Retail,Ecommerce Retail,Mumbai,1500.0,2000.0,5.0,Pan-India,40,E,https://www.pepperfry.com,https://www.linkedin.com/company/pepperfry,False,0,0,0,,False,,0,False,,40,D
Simhapuri Agro,Agriculture & Food,Animal Feed,Ongole,1000.0,1500.0,24.0,"Ongole (AP), Vijayawada",40,E,,https://www.linkedin.com/company/simhapuri-agro,False,0,0,0,,False,,0,False,,40,D
ABB India (Solar),Energy & Fuel,Solar Renewable,Bangalore,1500.0,400.0,48.0,Bangalore (KA),30,E,,https://www.linkedin.com/company/abb-solar,True,1,0,0,,False,,0,False,,40,D
Navitas Solar,Energy & Fuel,Solar Renewable,Ahmedabad,1000.0,400.0,39.0,Mundra (GJ),30,E,https://www.navitassolar.com,https://www.linkedin.com/company/navitas-solar,True,1,0,0,,False,,0,False,,40,D
Infineum India,Energy & Fuel,Lubricants,,1200.0,300.0,36.0,Vadodara (GJ),30,E,https://www.infineum.com,https://www.linkedin.com/company/infineum,True,1,0,0,,False,,0,False,,40,D
Shapoorji Pallonji,Chemicals & Petrochemicals,Adhesives Sealants,Mumbai,0.0,0.0,18.0,Pan-India,40,E,https://www.shapoorjipallonji.com,https://www.linkedin.com/company/shapoorji-pallonji,False,0,0,0,,False,,0,False,,40,D
Wakefit,Building & Construction,Furniture Wood,Bangalore,1200.0,1000.0,31.0,"Bangalore, Jodhpur",40,E,https://www.wakefit.com,https://www.linkedin.com/company/wakefit,False,0,0,0,,False,,0,False,,40,D
JSPL (Captive),Building & Construction,Ash Infrastructure,Delhi,,1500.0,12.0,"Angul (OD), Raigarh (CG)",40,E,,https://www.linkedin.com/company/jspl-captive,False,0,0,0,,False,,0,False,,40,D
Log9 Materials,Auto & Engineering,Auto Components Batteries,Bangalore,200.0,,0.0,,40,E,https://www.log9materials.com,https://www.linkedin.com/company/log9-materials,False,0,0,0,,False,,0,False,,40,D
Lafarge Holcim RMC,Building & Construction,Stone Aggregates,Mumbai,1200.0,800.0,30.0,Pan-India,35,E,,https://www.linkedin.com/company/lafarge-holcim-rmc,False,0,0,0,,False,,0,False,,35,D
Cameron (SLB),Energy & Fuel,Oil Gas Services,,2000.0,800.0,41.0,Mumbai,35,E,https://www.cameronslb.in,https://www.linkedin.com/company/cameron-slb,False,0,0,0,,False,,0,False,,35,D
Kitply Industries,Building & Construction,Furniture Wood,Kolkata,600.0,800.0,20.0,"Yamuna Nagar (HR), Kolkata",35,E,https://www.kitply.com,https://www.linkedin.com/company/kitply,False,0,0,0,,False,,0,False,,35,D
Fieldfresh Foods (Bharti),Agriculture & Food,Agri Produce Perishables,Gurugram,600.0,800.0,37.0,"Ladhowal (PB), Ludhiana (PB)",35,E,,https://www.linkedin.com/company/fieldfresh-foods-bharti,False,0,0,0,,False,,0,False,,35,D
Orient Bell,Building & Construction,Tiles Sanitaryware,Delhi,1500.0,,20.0,"Sikandrabad (UP), Hoskote (KA), Dora (AP), Morbi",35,E,https://www.orientbell.com,https://www.linkedin.com/company/orient-bell,False,0,0,0,,False,,0,False,,35,D
Kajaria Ceramics,Building & Construction,Tiles Sanitaryware,Delhi,4500.0,,50.0,"Morbi (GJ), Sikandrabad, Gailpur, Vijayawada",35,E,https://www.kajariaceramics.com,https://www.linkedin.com/company/kajaria-ceramics,False,0,0,0,,False,,0,False,,35,D
PHI Seeds (Corteva),Agriculture & Food,Seeds Planting Material,,2000.0,600.0,27.0,Hyderabad,35,E,,https://www.linkedin.com/company/phi-seeds-corteva,False,0,0,0,,False,,0,False,,35,D
Sagar Cement AAC,Building & Construction,Blocks Bricks,Hyderabad,250.0,350.0,13.0,"Mattampally (TS), Vizag",35,E,,https://www.linkedin.com/company/sagar-cement-aac,False,0,0,0,,False,,0,False,,35,D
Sungrow India,Energy & Fuel,Solar Renewable,,2500.0,600.0,70.0,Bangalore (KA),35,E,https://www.sungrow.com,https://www.linkedin.com/company/sungrow,False,0,0,0,,False,,0,False,,35,D
PWD (State Roads),Energy & Fuel,Bitumen,Multiple,0.0,0.0,360.0,All states,35,E,,https://www.linkedin.com/company/pwd-state-roads,False,0,0,0,,False,,0,False,,35,D
Ajay Industrial Corp,Building & Construction,Pipes Fittings,Delhi,500.0,600.0,17.0,"Delhi, Haridwar",35,E,https://www.ajayindustrial.com,https://www.linkedin.com/company/ajay-industrial,False,0,0,0,,False,,0,False,,35,D
Valvoline Cummins,Energy & Fuel,Lubricants,Pune,1500.0,500.0,36.0,"Ambernath (MH), Chandigarh",35,E,https://www.valvolinecummins.co.in,https://www.linkedin.com/company/valvoline-cummins,False,0,0,0,,False,,0,False,,35,D
Baker Hughes India,Energy & Fuel,Oil Gas Services,Mumbai,2500.0,1000.0,45.0,Pan-India,35,E,https://www.bakerhughes.com,https://www.linkedin.com/company/baker-hughes,False,0,0,0,,False,,0,False,,35,D
Phalada Agro,Agriculture & Food,Agri Produce Perishables,Hyderabad,200.0,300.0,13.0,"Hyderabad (TS), Bangalore",35,E,https://www.phaladaagro.com,https://www.linkedin.com/company/phalada-agro,False,0,0,0,,False,,0,False,,35,D
Ultratech AAC,Building & Construction,Ash Infrastructure,Mumbai,,800.0,18.0,Near power plants,35,E,,https://www.linkedin.com/company/ultratech-aac,False,0,0,0,,False,,0,False,,35,D
Namdhari Seeds,Agriculture & Food,Seeds Planting Material,Bangalore,800.0,400.0,12.0,"Bangalore (KA), Pune",35,E,https://www.namdhariseeds.com,https://www.linkedin.com/company/namdhari-seeds,False,0,0,0,,False,,0,False,,35,D
India Cements (Fuel),Energy & Fuel,Coal Fuel,Chennai,4000.0,1000.0,28.0,"Tamil Nadu, AP",35,E,,https://www.linkedin.com/company/india-cements-fuel,False,0,0,0,,False,,0,False,,35,D
Akay Flavours,Agriculture & Food,Tea Plantation,Cochin,800.0,600.0,30.0,"Cochin (KL), Mangalore",35,E,,https://www.linkedin.com/company/akay-flavours,False,0,0,0,,False,,0,False,,35,D
Trafigura India,Energy & Fuel,Coal Fuel,Singapore,12000.0,150.0,56.0,Import,35,E,https://www.trafigura.com,https://www.linkedin.com/company/trafigura,False,0,0,0,,False,,0,False,,35,D
SDB Logistics,General,General Cargo,Delhi,400.0,600.0,20.0,North India,35,E,https://www.sdblogistics.com,https://www.linkedin.com/company/sdb-logistics,False,0,0,0,,False,,0,False,,35,D
Total Produce (Fyffes),Agriculture & Food,Agri Produce Perishables,Ireland,1000.0,200.0,58.0,"Mumbai, Delhi, Chennai",35,E,,https://www.linkedin.com/company/total-produce-fyffes,False,0,0,0,,False,,0,False,,35,D
Petra Buildcare,Building & Construction,Blocks Bricks,Bhopal,400.0,500.0,20.0,"Indore (MP), Nagpur, Raipur",35,E,https://www.petrabuildcare.com,https://www.linkedin.com/company/petra-buildcare,False,0,0,0,,False,,0,False,,35,D
Dudhsagar Dairy,Agriculture & Food,Animal Feed,Mehsana,1200.0,800.0,24.0,Mehsana (GJ),35,E,https://www.dudhsagardairy.com,https://www.linkedin.com/company/dudhsagar-dairy,False,0,0,0,,False,,0,False,,35,D
Mars Petcare,Agriculture & Food,Animal Feed,Mumbai,2500.0,1000.0,50.0,"Hyderabad, Pune",35,E,https://www.marspetcare.com,https://www.linkedin.com/company/mars-petcare,False,0,0,0,,False,,0,False,,35,D
McDermott India,Energy & Fuel,Oil Gas Services,,2000.0,600.0,41.0,Pan-India,35,E,,https://www.linkedin.com/company/mcdermott,False,0,0,0,,False,,0,False,,35,D
Patanjali (Tea),Agriculture & Food,Tea Plantation,Haridwar,800.0,1000.0,30.0,"Haridwar, Assam",35,E,,https://www.linkedin.com/company/patanjali-tea,False,0,0,0,,False,,0,False,,35,D
Empire Industries,Building & Construction,Glass Glazing,Mumbai,700.0,800.0,28.0,"Mumbai (MH), Nashik (MH)",35,E,https://www.empire.com,https://www.linkedin.com/company/empire,False,0,0,0,,False,,0,False,,35,D
Ramco Cements (Fuel),Energy & Fuel,Coal Fuel,Chennai,3500.0,800.0,25.0,Tamil Nadu,35,E,,https://www.linkedin.com/company/ramco-cements-fuel,False,0,0,0,,False,,0,False,,35,D
Borosil Renewables,Building & Construction,Glass Glazing,Mumbai,800.0,600.0,31.0,Bharuch (GJ),35,E,https://www.borosilrenewables.com,https://www.linkedin.com/company/borosil-renewables,False,0,0,0,,False,,0,False,,35,D
Action Tesa,Building & Construction,Furniture Wood,Delhi,1000.0,800.0,30.0,Sitarganj (UK),35,E,https://www.actiontesa.com,https://www.linkedin.com/company/action-tesa,False,0,0,0,,False,,0,False,,35,D
Gandhar Oil,Energy & Fuel,Lubricants,Mumbai,1200.0,800.0,36.0,"Taloja (MH), Silvassa",35,E,https://www.gandharoil.com,https://www.linkedin.com/company/gandhar-oil,False,0,0,0,,False,,0,False,,35,D
Navkar Corporation,General,General Cargo,Mumbai,500.0,800.0,25.0,"Gujarat, Mumbai",35,E,https://www.navkar.com,https://www.linkedin.com/company/navkar,False,0,0,0,,False,,0,False,,35,D
ACC Concrete,Building & Construction,Blocks Bricks,Mumbai,500.0,1000.0,25.0,Pan-India RMC plants,35,E,,https://www.linkedin.com/company/acc-concrete,False,0,0,0,,False,,0,False,,35,D
Sunrise Marble,Building & Construction,Stone Aggregates,Kishangarh,350.0,400.0,11.0,Kishangarh (RJ),35,E,https://www.sunrisemarble.in,https://www.linkedin.com/company/sunrise-marble,False,0,0,0,,False,,0,False,,35,D
Mangalore Refinery,Energy & Fuel,Bitumen,Mangalore,2000.0,800.0,41.0,Mangalore (KA),35,E,,https://www.linkedin.com/company/mangalore-refinery,False,0,0,0,,False,,0,False,,35,D
Captain Pipes,Building & Construction,Pipes Fittings,Mumbai,600.0,700.0,20.0,"Kolhapur (MH), Chennai",35,E,https://www.captainpipes.com,https://www.linkedin.com/company/captain-pipes,False,0,0,0,,False,,0,False,,35,D
Waterbase Ltd,Agriculture & Food,Animal Feed,Chennai,1500.0,800.0,30.0,"Nellore (AP), Bhimavaram",35,E,https://www.waterbase.com,https://www.linkedin.com/company/waterbase,False,0,0,0,,False,,0,False,,35,D
Dr. Fixit (Pidilite),Energy & Fuel,Bitumen,Mumbai,500.0,400.0,20.0,"Mumbai, Delhi, Bangalore",35,E,,https://www.linkedin.com/company/dr-fixit-pidilite,False,0,0,0,,False,,0,False,,35,D
McCormick India,Agriculture & Food,Tea Plantation,,800.0,600.0,30.0,"Mumbai, Bangalore",35,E,https://www.mccormick.com,https://www.linkedin.com/company/mccormick,False,0,0,0,,False,,0,False,,35,D
Lavish Granites,Building & Construction,Stone Aggregates,Bangalore,300.0,350.0,9.0,Bangalore (KA),35,E,,https://www.linkedin.com/company/lavish-granites,False,0,0,0,,False,,0,False,,35,D
IOCL (Base Oils),Energy & Fuel,Lubricants,Delhi,3000.0,800.0,58.0,Refineries,35,E,,https://www.linkedin.com/company/iocl-base-oils,False,0,0,0,,False,,0,False,,35,D
Somany Ceramics,Building & Construction,Tiles Sanitaryware,Delhi,2500.0,,30.0,"Morbi, Kassar (HR), Kadi (GJ)",35,E,https://www.somanyceramics.com,https://www.linkedin.com/company/somany-ceramics,False,0,0,0,,False,,0,False,,35,D
Ecogreen Bricks,Building & Construction,Blocks Bricks,Chennai,150.0,350.0,8.0,"Chennai, Bangalore, Hyderabad",35,E,https://www.ecogreenbricks.com,https://www.linkedin.com/company/ecogreen-bricks,False,0,0,0,,False,,0,False,,35,D
Birla White,Building & Construction,Gypsum Plaster,Kolkata,800.0,500.0,23.0,"Kharia Khangar (RJ), Porbandar (GJ)",35,E,https://www.birlawhite.com,https://www.linkedin.com/company/birla-white,False,0,0,0,,False,,0,False,,35,D
AIS Glass Solutions,Building & Construction,Glass Glazing,Mumbai,800.0,600.0,31.0,Pan-India,35,E,https://www.aisglasssolutions.com,https://www.linkedin.com/company/ais-glass-solutions,False,0,0,0,,False,,0,False,,35,D
NHAI Contractors,Building & Construction,Stone Aggregates,Delhi,0.0,0.0,150.0,Pan-India,35,E,,https://www.linkedin.com/company/nhai-contractors,False,0,0,0,,False,,0,False,,35,D
Biltech Building Products,Building & Construction,Blocks Bricks,Kolkata,350.0,500.0,17.0,"Howrah (WB), Haldia",35,E,,https://www.linkedin.com/company/biltech-building-products,False,0,0,0,,False,,0,False,,35,D
Weatherford India,Energy & Fuel,Oil Gas Services,Chennai,1500.0,600.0,36.0,Pan-India,35,E,https://www.weatherford.com,https://www.linkedin.com/company/weatherford,False,0,0,0,,False,,0,False,,35,D
Metro Rail Projects,Building & Construction,Stone Aggregates,,0.0,0.0,90.0,Metro cities,25,E,,https://www.linkedin.com/company/metro-rail-projects,True,1,0,0,,False,,0,False,,35,D
Tat Coffee (SL),Agriculture & Food,Tea Plantation,Sri Lanka,600.0,800.0,23.0,"Sri Lanka, India",35,E,,https://www.linkedin.com/company/tat-coffee-sl,False,0,0,0,,False,,0,False,,35,D
Tata AutoComp (BESS),Energy & Fuel,Solar Renewable,Pune,1500.0,800.0,50.0,Pune (MH),35,E,,https://www.linkedin.com/company/tata-autocomp-bess,False,0,0,0,,False,,0,False,,35,D
JK Lakshmi (Gypsum),Building & Construction,Gypsum Plaster,Delhi,300.0,150.0,6.0,Sirohi (RJ),35,E,,https://www.linkedin.com/company/jk-lakshmi-gypsum,False,0,0,0,,False,,0,False,,35,D
RDC Concrete,Building & Construction,Stone Aggregates,Delhi,1500.0,1000.0,36.0,North India,35,E,https://www.rdcconcrete.com,https://www.linkedin.com/company/rdc-concrete,False,0,0,0,,False,,0,False,,35,D
Aercon AAC,Building & Construction,Blocks Bricks,Ahmedabad,200.0,300.0,11.0,"Ahmedabad (GJ), Wankaner",35,E,https://www.aerconaac.com,https://www.linkedin.com/company/aercon-aac,False,0,0,0,,False,,0,False,,35,D
N R Agarwal Industries,Packaging & Paper,Paper Packaging,,,,0.0,,25,E,,https://www.linkedin.com/company/n-r-agarwal,True,1,0,0,,False,,0,False,,35,D
Rajshree Sugars,Agriculture & Food,Sugar Ethanol,Coimbatore,,,0.0,,25,E,https://www.rajshreesugars.com,https://www.linkedin.com/company/rajshree-sugars,True,1,0,0,,False,,0,False,,35,D
Simbhaoli Sugars,Agriculture & Food,Sugar Ethanol,Delhi/Hapur,,,0.0,,25,E,https://www.simbhaolisugars.com,https://www.linkedin.com/company/simbhaoli-sugars,True,1,0,0,,False,,0,False,,35,D
Kuantum Papers,Packaging & Paper,Paper Packaging,,1217.0,,0.0,Hoshiarpur (Punjab),25,E,https://www.kuantumpapers.com,https://www.linkedin.com/company/kuantum-papers,True,1,0,0,,False,,0,False,,35,D
Cosentino (Silestone),Building & Construction,Stone Aggregates,Spain,300.0,100.0,6.0,,25,E,,https://www.linkedin.com/company/cosentino-silestone,True,1,0,0,,False,,0,False,,35,D
Sakthi Sugars,Agriculture & Food,Sugar Ethanol,,,,0.0,,25,E,https://www.sakthisugars.com,https://www.linkedin.com/company/sakthi-sugars,True,1,0,0,,False,,0,False,,35,D
Shree Cement (Gypsum),Building & Construction,Gypsum Plaster,Kolkata,500.0,300.0,10.0,"Beawar (RJ), Ras (RJ)",35,E,,https://www.linkedin.com/company/shree-cement-gypsum,False,0,0,0,,False,,0,False,,35,D
Huhtamaki India,Packaging & Paper,Paper Packaging,,,,0.0,,25,E,https://www.huhtamaki.com,https://www.linkedin.com/company/huhtamaki,True,1,0,0,,False,,0,False,,35,D
Prestige Estates,Building & Construction,Gypsum Plaster,Bangalore,0.0,0.0,9.0,South India,25,E,https://www.prestigeestates.com,https://www.linkedin.com/company/prestige-estates,True,1,0,0,,False,,0,False,,35,D
Ballarpur Industries,Packaging & Paper,Paper Packaging,,,,0.0,,25,E,https://www.ballarpur.com,https://www.linkedin.com/company/ballarpur,True,1,0,0,,False,,0,False,,35,D
TCPL Packaging,Packaging & Paper,Paper Packaging,,,,0.0,,25,E,https://www.tcplpackaging.com,https://www.linkedin.com/company/tcpl-packaging,True,1,0,0,,False,,0,False,,35,D
Seshasayee Paper,Packaging & Paper,Paper Packaging,,,,0.0,,25,E,,https://www.linkedin.com/company/seshasayee-paper,True,1,0,0,,False,,0,False,,35,D
TruAlt Bioenergy,Agriculture & Food,Sugar Ethanol,,,,0.0,,25,E,https://www.trualtbioenergy.com,https://www.linkedin.com/company/trualt-bioenergy,True,1,0,0,,False,,0,False,,35,D
Sagar Cements,Building & Construction,Cement Building Materials,Hyderabad,,,0.0,,25,E,https://www.sagarcements.com,https://www.linkedin.com/company/sagar-cements,True,1,0,0,,False,,0,False,,35,D
Penna Cement,Building & Construction,Cement Building Materials,Hyderabad,,,0.0,,25,E,,https://www.linkedin.com/company/penna-cement,True,1,0,0,,False,,0,False,,35,D
Tea Board,Agriculture & Food,Tea Plantation,Kolkata,0.0,800.0,19.0,Pan-India,35,E,,https://www.linkedin.com/company/tea-board,False,0,0,0,,False,,0,False,,35,D
Dharani Sugars,Agriculture & Food,Sugar Ethanol,,,,0.0,,25,E,https://www.dharanisugars.com,https://www.linkedin.com/company/dharani-sugars,True,1,0,0,,False,,0,False,,35,D
IFGL Refractories,Building & Construction,Refractories,Kolkata,700.0,,10.0,"Kalunga (OD), Kandla (GJ), Bhiwadi",35,E,,https://www.linkedin.com/company/ifgl-refractories,False,0,0,0,,False,,0,False,,35,D
Bilcare,Packaging & Paper,Paper Packaging,,722.0,,0.0,"Pune, Nashik (Maharashtra)",25,E,https://www.bilcare.com,https://www.linkedin.com/company/bilcare,True,1,0,0,,False,,0,False,,35,D
Organic India,Agriculture & Food,Tea Plantation,Lucknow,600.0,800.0,23.0,"Lucknow (UP), Coimbatore",35,E,https://www.organic.com,https://www.linkedin.com/company/organic,False,0,0,0,,False,,0,False,,35,D
Azure Power,Energy & Fuel,Solar Renewable,Delhi,3500.0,800.0,35.0,Pan-India,35,E,https://www.azurepower.com,https://www.linkedin.com/company/azure-power,False,0,0,0,,False,,0,False,,35,D
BILT AAC Blocks,Building & Construction,Ash Infrastructure,Delhi,,1000.0,14.0,Pan-India,35,E,,https://www.linkedin.com/company/bilt-aac-blocks,False,0,0,0,,False,,0,False,,35,D
Servotech Power,Energy & Fuel,Solar Renewable,Noida,800.0,600.0,32.0,"Greater Noida (UP), Bhiwadi (RJ)",35,E,,https://www.linkedin.com/company/servotech-power,False,0,0,0,,False,,0,False,,35,D
Jain Irrigation (Tissue),Agriculture & Food,Seeds Planting Material,Jalgaon,1200.0,600.0,16.0,"Jalgaon (MH), Wakod",35,E,,https://www.linkedin.com/company/jain-irrigation-tissue,False,0,0,0,,False,,0,False,,35,D
Envision Energy,Energy & Fuel,Solar Renewable,Beijing,2000.0,800.0,76.0,Gujarat,35,E,https://www.envisionenergy.com,https://www.linkedin.com/company/envision-energy,False,0,0,0,,False,,0,False,,35,D
National Seeds Corp,Agriculture & Food,Seeds Planting Material,Delhi,1500.0,1000.0,19.0,Pan-India,35,E,https://www.nationalseeds.com,https://www.linkedin.com/company/national-seeds,False,0,0,0,,False,,0,False,,35,D
Kabra Extrusion,Building & Construction,Pipes Fittings,Mumbai,500.0,600.0,17.0,"Mumbai, Ahmedabad",35,E,https://www.kabraextrusion.com,https://www.linkedin.com/company/kabra-extrusion,False,0,0,0,,False,,0,False,,35,D
Sagar Marble,Building & Construction,Stone Aggregates,Kishangarh,400.0,500.0,13.0,"Makrana (RJ), Kishangarh",35,E,https://www.sagarmarble.co.in,https://www.linkedin.com/company/sagar-marble,False,0,0,0,,False,,0,False,,35,D
NSL Sugars,Agriculture & Food,Sugar Ethanol,Hyderabad,,,0.0,,25,E,https://www.nslsugars.com,https://www.linkedin.com/company/nsl-sugars,True,1,0,0,,False,,0,False,,35,D
Savita Oil,Energy & Fuel,Lubricants,Mumbai,600.0,500.0,23.0,"Mumbai, Silvassa",35,E,https://www.savitaoil.com,https://www.linkedin.com/company/savita-oil,False,0,0,0,,False,,0,False,,35,D
UltraTech (Gypsum),Building & Construction,Gypsum Plaster,Mumbai,400.0,200.0,14.0,Rajasthan linkage,35,E,,https://www.linkedin.com/company/ultratech-gypsum,False,0,0,0,,False,,0,False,,35,D
Acme Solar,Energy & Fuel,Solar Renewable,Gurugram,3000.0,1000.0,83.0,Rajasthan,35,E,https://www.acmesolar.com,https://www.linkedin.com/company/acme-solar,False,0,0,0,,False,,0,False,,35,D
Siporex AAC (ACC),Building & Construction,Blocks Bricks,Mumbai,300.0,400.0,14.0,"Bhuj (GJ), Wadi (KA)",35,E,,https://www.linkedin.com/company/siporex-aac-acc,False,0,0,0,,False,,0,False,,35,D
Johnson (Prism),Building & Construction,Tiles Sanitaryware,Delhi,1800.0,,22.0,"Thane, Karaikal, Kunigal",35,E,,https://www.linkedin.com/company/johnson-prism,False,0,0,0,,False,,0,False,,35,D
Namdhari Fresh,Agriculture & Food,Agri Produce Perishables,Bangalore,300.0,500.0,20.0,"Bangalore (KA), Hosur (TN)",35,E,https://www.namdharifresh.com,https://www.linkedin.com/company/namdhari-fresh,False,0,0,0,,False,,0,False,,35,D
Crofarm (Otipy),Agriculture & Food,Agri Produce Perishables,Delhi,500.0,1000.0,37.0,Delhi-NCR,35,E,,https://www.linkedin.com/company/crofarm-otipy,False,0,0,0,,False,,0,False,,35,D
La Opala RG,Building & Construction,Glass Glazing,Kolkata,400.0,800.0,21.0,"Madhupur (JH), Sitarganj (UK)",35,E,,https://www.linkedin.com/company/la-opala-rg,False,0,0,0,,False,,0,False,,35,D
Duro Plywood,Building & Construction,Furniture Wood,Delhi,800.0,1000.0,23.0,"Yamuna Nagar (HR), Rudrapur",35,E,https://www.duroplywood.in,https://www.linkedin.com/company/duro-plywood,False,0,0,0,,False,,0,False,,35,D
RG Builders (Blocks),Building & Construction,Blocks Bricks,Gurugram,180.0,400.0,10.0,"Delhi NCR, Punjab, Haryana",35,E,,https://www.linkedin.com/company/rg-builders-blocks,False,0,0,0,,False,,0,False,,35,D
Fuyao Glass (India),Building & Construction,Glass Glazing,,1500.0,600.0,54.0,Chakan (MH),35,E,https://www.fuyaoglass.com,https://www.linkedin.com/company/fuyao-glass,False,0,0,0,,False,,0,False,,35,D
Shivam Bitumen,Energy & Fuel,Bitumen,Ahmedabad,400.0,250.0,17.0,"Ahmedabad, Mumbai, Delhi",35,E,,https://www.linkedin.com/company/shivam-bitumen,False,0,0,0,,False,,0,False,,35,D
Continental Coffee,Agriculture & Food,Tea Plantation,Chennai,500.0,600.0,20.0,"Bangalore, Chennai",35,E,https://www.continentalcoffee.com,https://www.linkedin.com/company/continental-coffee,False,0,0,0,,False,,0,False,,35,D
Hindware (Pipes),Building & Construction,Pipes Fittings,Delhi,800.0,800.0,23.0,"Bhiwadi (RJ), Kaharani (RJ)",35,E,,https://www.linkedin.com/company/hindware-pipes,False,0,0,0,,False,,0,False,,35,D
